zipcode,city,state
68955,"Ayr (township)",NE
68973,"Ayr (township)",NE
68004,"Bancroft (township)",NE
68355,Barada,NE
68309,"Barneston (township)",NE
68466,"Barneston (township)",NE
68755,Basin,NE
68729,Bazile,NE
68769,Bazile,NE
68729,"Bazile Mills",NE
68638,Beaver,NE
68640,Beaver,NE
68660,Beaver,NE
68716,"Beemer (township)",NE
68791,"Beemer (township)",NE
68019,"Bell Creek",NE
68038,"Bell Creek",NE
68045,"Bell Creek",NE
68713,Belle,NE
68763,Belle,NE
68322,"Belle Prairie",NE
68361,"Belle Prairie",NE
68416,"Belle Prairie",NE
68444,"Belle Prairie",NE
69147,Belmar,NE
68361,Bennett,NE
68365,Bennett,NE
68979,Bennett,NE
69301,Berea,NE
68814,Berwyn,NE
68814,"Berwyn (township)",NE
68822,"Berwyn (township)",NE
68601,Bismark,NE
68633,Bismark,NE
68641,Bismark,NE
68716,Bismark,NE
68788,Bismark,NE
68791,Bismark,NE
68039,Blackbird,NE
68067,Blackbird,NE
68726,Blaine,NE
68756,Blaine,NE
68791,Blaine,NE
68845,Blaine,NE
68847,Blaine,NE
68901,Blaine,NE
68924,Blaine,NE
68941,Blaine,NE
68959,Blaine,NE
68310,Blakely,NE
68341,Blakely,NE
68318,"Blue Springs-wymore",NE
68466,"Blue Springs-wymore",NE
68036,Bohemia,NE
68648,Bohemia,NE
68783,Bohemia,NE
68014,"Bone Creek",NE
68036,"Bone Creek",NE
68624,"Bone Creek",NE
68632,"Bone Creek",NE
68739,"Bow Valley",NE
68719,"Bristow (township)",NE
68777,"Bristow (township)",NE
68822,"Broken Bow (township)",NE
68856,"Broken Bow (township)",NE
69166,Brownlee,NE
68047,Bryan,NE
68055,Bryan,NE
68062,Bryan,NE
68067,Bryan,NE
68761,Burnett,NE
68781,Burnett,NE
68642,Burrows,NE
68647,Burrows,NE
68653,Burrows,NE
68778,Burton,NE
68746,Bush,NE
68601,Butler,NE
68634,Butler,NE
68722,"Butte (township)",NE
68777,"Butte (township)",NE
68623,Cedar,NE
68636,Cedar,NE
68638,Cedar,NE
68761,Cedar,NE
68781,Cedar,NE
68628,Central,NE
68718,Central,NE
68729,Central,NE
68826,Central,NE
68138,Chalco,NE
68725,"Chambers (township)",NE
68763,"Chambers (township)",NE
68801,"Chapman (township)",NE
68826,"Chapman (township)",NE
68827,"Chapman (township)",NE
68361,Chelsea,NE
68406,Chelsea,NE
68416,Chelsea,NE
68444,Chelsea,NE
68710,Clark,NE
68732,Clark,NE
68628,Clarksville,NE
68663,Clarksville,NE
68826,Clarksville,NE
68328,"Clatonia (township)",NE
68341,"Clatonia (township)",NE
68465,"Clatonia (township)",NE
68003,"Clear Creek",NE
68042,"Clear Creek",NE
68636,"Clearwater (township)",NE
68726,"Clearwater (township)",NE
68004,Cleveland,NE
68047,Cleveland,NE
68718,Cleveland,NE
68729,Cleveland,NE
68780,Cleveland,NE
68791,Cleveland,NE
68813,Cliff,NE
68825,Cliff,NE
68856,Cliff,NE
69120,Cliff,NE
69343,Clinton,NE
68763,Coleman,NE
68777,Coleman,NE
68718,Columbia,NE
68729,Columbia,NE
68786,Columbia,NE
68601,"Columbus (township)",NE
68815,"Comstock (township)",NE
68828,"Comstock (township)",NE
68874,"Comstock (township)",NE
68710,"Concord (township)",NE
68728,"Concord (township)",NE
68732,"Concord (township)",NE
68784,"Concord (township)",NE
68725,Conley,NE
68735,Conley,NE
68874,Corner,NE
68642,Cornlea,NE
68959,Cosmo,NE
68835,Cotesfield,NE
68057,Cotterell,NE
68621,Cotterell,NE
68649,Cotterell,NE
68864,Cottonwood,NE
68950,Cottonwood,NE
68955,Cottonwood,NE
68973,Cottonwood,NE
68638,"Council Creek",NE
68640,"Council Creek",NE
68930,Cowles,NE
68729,"Creighton (township)",NE
68789,"Creighton (township)",NE
68631,"Creston (township)",NE
68643,"Creston (township)",NE
68031,Cuming,NE
68045,Cuming,NE
68057,Cuming,NE
68788,Cuming,NE
68873,Cushing,NE
68756,Custer,NE
68822,Custer,NE
68825,Custer,NE
68860,Custer,NE
68732,Daily,NE
68757,Daily,NE
68770,Daily,NE
68039,Dawes,NE
68055,Dawes,NE
68067,Dawes,NE
68825,Delight,NE
68726,Deloit,NE
68735,Deloit,NE
68901,Denver,NE
68955,Denver,NE
68718,Dolphin,NE
68730,Dolphin,NE
68814,"Douglas Grove",NE
68828,"Douglas Grove",NE
68874,"Douglas Grove",NE
68881,"Douglas Grove",NE
68718,Dowling,NE
68786,Dowling,NE
68713,Dustin,NE
68780,Dustin,NE
68929,"East Bloomington",NE
68939,"East Bloomington",NE
68822,"East Custer",NE
68730,Eastern,NE
68638,"East Newman",NE
68663,"East Newman",NE
68945,Eaton,NE
68959,Eaton,NE
68720,Eden,NE
68729,Eden,NE
68935,"Edgar (township)",NE
68938,"Edgar (township)",NE
68818,Eldorado,NE
68920,Eldorado,NE
68944,Eldorado,NE
68966,Eldorado,NE
68975,Eldorado,NE
68636,"Elgin (township)",NE
68825,Elim,NE
69120,Elim,NE
69138,Elim,NE
68040,Elk,NE
68050,Elk,NE
68070,Elk,NE
68310,Elm,NE
68342,Elm,NE
68415,Elm,NE
68756,Elm,NE
68761,Elm,NE
68781,Elm,NE
68710,"Emerson (township)",NE
68733,"Emerson (township)",NE
68785,"Emerson (township)",NE
68713,"Emmet (township)",NE
68734,"Emmet (township)",NE
68763,"Emmet (township)",NE
68031,Everett,NE
68038,Everett,NE
68057,Everett,NE
68735,"Ewing (township)",NE
68351,"Exeter-fairmont Consolidated",NE
68354,"Exeter-fairmont Consolidated",NE
68934,"Fairfield (township)",NE
68938,"Fairfield (township)",NE
68711,Fairview,NE
68713,Fairview,NE
68310,"Filley (township)",NE
68357,"Filley (township)",NE
