zipcode,city,state
29115,Edisto,SC
29438,"Edisto Beach",SC
29706,"Eureka Mill",SC
29651,"Five Forks",SC
29681,"Five Forks",SC
29204,"Forest Acres",SC
29206,"Forest Acres",SC
29223,"Forest Acres",SC
29579,Forestbrook,SC
29588,Forestbrook,SC
29605,Gantt,SC
29636,Gantt,SC
29673,Gantt,SC
29575,"Garden City",SC
29576,"Garden City",SC
29706,"Gayle Mill",SC
29673,"Golden Grove",SC
29843,Govan,SC
29410,Hanahan,SC
29445,Hanahan,SC
29624,"Homeland Park",SC
29626,"Homeland Park",SC
29732,"India Hook",SC
29349,"Inman Mills",SC
29720,Irwin,SC
29412,"James Island",SC
29601,Judson,SC
29611,Judson,SC
29455,"Kiawah Island",SC
29812,Kline,SC
29036,"Lake Murray Of Richland",SC
29063,"Lake Murray Of Richland",SC
29620,"Lake Secession",SC
29655,"Lake Secession",SC
29150,Lakewood,SC
29710,"Lake Wylie",SC
29745,"Lake Wylie",SC
29906,"Laurel Bay",SC
29704,Lesslie,SC
29730,Lesslie,SC
29485,Lincolnville,SC
29107,Livingston,SC
29706,Lowrys,SC
29101,Mcbee,SC
29458,Mcclellanville,SC
29570,Mccoll,SC
29726,Mcconnells,SC
29835,Mccormick,SC
29899,Mccormick,SC
29449,Meggett,SC
29379,"Monarch Mill",SC
29150,Mulberry,SC
29153,Mulberry,SC
29860,"Murphys Estates",SC
29732,Newport,SC
29745,Newport,SC
29550,"North Hartsville",SC
29621,Northlake,SC
29625,Northlake,SC
29073,"Oak Grove",SC
29169,"Oak Grove",SC
29170,"Oak Grove",SC
29040,Oakland,SC
29154,Oakland,SC
29153,Oswego,SC
29611,Parker,SC
29617,Parker,SC
29102,Paxville,SC
29137,Perry,SC
29164,Perry,SC
29053,"Pine Ridge",SC
29172,"Pine Ridge",SC
29611,Powdersville,SC
29642,Powdersville,SC
29673,Powdersville,SC
29654,Princeton,SC
29150,Privateer,SC
29154,Privateer,SC
29646,"Promised Land",SC
29819,"Promised Land",SC
29506,Quinby,SC
29073,"Red Bank",SC
29526,"Red Hill",SC
29579,"Red Hill",SC
29588,"Red Hill",SC
29708,Riverview,SC
29487,Rockville,SC
29456,Sangaree,SC
29483,Sangaree,SC
29601,"Sans Souci",SC
29609,"Sans Souci",SC
29617,"Sans Souci",SC
29301,Saxon,SC
29378,Saxon,SC
29455,"Seabrook Island",SC
29210,"Seven Oaks",SC
29212,"Seven Oaks",SC
29902,"Shell Point",SC
29906,"Shell Point",SC
29080,Shiloh,SC
29162,Shiloh,SC
29661,Slater-marietta,SC
29683,Slater-marietta,SC
29812,Snelling,SC
29577,Socastee,SC
29588,Socastee,SC
29170,"South Congaree",SC
29172,"South Congaree",SC
29303,"Southern Shops",SC
29150,"South Sumter",SC
29169,Springdale,SC
29170,Springdale,SC
29720,Springdale,SC
29210,"St. Andrews",SC
29212,"St. Andrews",SC
29040,Stateburg,SC
29154,Stateburg,SC
29477,"St. George",SC
29135,"St. Matthews",SC
29479,"St. Stephen",SC
29554,Stuckey,SC
29482,"Sullivan's Island",SC
29070,Summit,SC
29575,"Surfside Beach",SC
29708,"Tega Cay",SC
29678,Utica,SC
29303,"Valley Falls",SC
29316,"Valley Falls",SC
29609,"Wade Hampton",SC
29615,"Wade Hampton",SC
29687,"Wade Hampton",SC
29669,"Ware Place",SC
29360,"Watts Mills",SC
29611,Welcome,SC
29669,"West Pelzer",SC
29115,"Wilkinson Heights",SC
29835,Willington,SC
29180,"Winnsboro Mills",SC
29206,Woodfield,SC
29223,Woodfield,SC
29112,Woodford,SC
