zipcode,city,state
37881,"Thorn Hill",TN
38070,Tigrett,TN
38071,Tipton,TN
38079,Tiptonville,TN
38381,Toone,TN
37882,Townsend,TN
37387,"Tracy City",TN
37691,Trade,TN
38382,Trenton,TN
38258,Trezevant,TN
38259,Trimble,TN
38260,Troy,TN
38261,Troy,TN
37360,Tullahoma,TN
37388,Tullahoma,TN
37391,Turtletown,TN
37601,Unicoi,TN
37692,Unicoi,TN
38261,"Union City",TN
38281,"Union City",TN
37034,Unionville,TN
37160,Unionville,TN
37180,Unionville,TN
37181,Vanleer,TN
37357,Viola,TN
37394,Viola,TN
37801,Vonore,TN
37885,Vonore,TN
37886,Walland,TN
38587,Walling,TN
37887,Wartburg,TN
37183,Wartrace,TN
37848,Washburn,TN
37694,Watauga,TN
37184,Watertown,TN
37185,Waverly,TN
38485,Waynesboro,TN
37186,Westmoreland,TN
38486,Westpoint,TN
38387,Westport,TN
37187,"White Bluff",TN
37048,"White House",TN
37073,"White House",TN
37188,"White House",TN
37890,"White Pine",TN
37189,"Whites Creek",TN
37891,Whitesburg,TN
37396,Whiteside,TN
38075,Whiteville,TN
38588,Whitleyville,TN
37397,Whitwell,TN
38589,Wilder,TN
38388,Wildersville,TN
38487,Williamsport,TN
38068,Williston,TN
38076,Williston,TN
37324,Winchester,TN
37398,Winchester,TN
37841,Winfield,TN
37892,Winfield,TN
37190,Woodbury,TN
38261,"Woodland Mills",TN
38271,"Woodland Mills",TN
37191,Woodlawn,TN
38077,Wynnburg,TN
38059,Yorkville,TN
38330,Yorkville,TN
38389,Yorkville,TN
38390,Yuma,TN
38506,Algood,TN
37745,Baileyton,TN
37890,Baneberry,TN
37650,"Banner Hill",TN
38002,Bartlett,TN
38029,Bartlett,TN
38133,Bartlett,TN
38134,Bartlett,TN
38135,Bartlett,TN
37205,"Belle Meade",TN
37215,"Belle Meade",TN
37204,"Berry Hill",TN
37211,"Berry Hill",TN
37660,Bloomingdale,TN
37665,Bloomingdale,TN
37098,"Bon Aqua Junction",TN
38571,Bowman,TN
37022,Bransford,TN
37110,Centertown,TN
37601,Central,TN
38351,Chesterfield,TN
37663,"Colonial Heights",TN
37032,Coopertown,TN
37073,Coopertown,TN
37146,Coopertown,TN
37172,Coopertown,TN
38501,"Dodson Branch",TN
38562,"Dodson Branch",TN
37804,"Eagleton Village",TN
37311,"East Cleveland",TN
37411,"East Ridge",TN
37412,"East Ridge",TN
38367,Eastview,TN
38375,Eastview,TN
37186,Fairfield,TN
37723,"Fairfield Glade",TN
38558,"Fairfield Glade",TN
38571,"Fairfield Glade",TN
37876,Fairgarden,TN
37377,Fairmount,TN
37343,"Falling Water",TN
37415,"Falling Water",TN
37932,Farragut,TN
37934,Farragut,TN
37766,Fincastle,TN
37379,"Flat Top Mountain",TN
37027,"Forest Hills",TN
37215,"Forest Hills",TN
38019,Garland,TN
38011,"Gilt Edge",TN
38015,"Gilt Edge",TN
37066,Graball,TN
37148,Graball,TN
37615,Gray,TN
37122,"Green Hill",TN
37138,"Green Hill",TN
37313,Gruetli-laager,TN
37339,Gruetli-laager,TN
37365,Gruetli-laager,TN
37312,Hopewell,TN
37643,Hunter,TN
37347,Kimball,TN
37380,Kimball,TN
38002,Lakeland,TN
38014,Lakeland,TN
37343,Lakesite,TN
37379,Lakesite,TN
38572,"Lake Tansi",TN
37018,"Lakewood Park",TN
37377,"Lone Oak",TN
37101,Mcewen,TN
38201,Mckenzie,TN
38235,Mclemoresville,TN
38258,Mclemoresville,TN
38344,Mclemoresville,TN
37110,Mcminnville,TN
37111,Mcminnville,TN
37343,"Middle Valley",TN
37748,Midtown,TN
37763,Midtown,TN
37072,Millersville,TN
37073,Millersville,TN
37379,"Mowbray Mountain",TN
37048,"New Deal",TN
37148,"New Deal",TN
37380,"New Hope",TN
37355,"New Union",TN
37022,"Oak Grove",TN
37148,"Oak Grove",TN
37615,"Oak Grove",TN
37027,"Oak Hill",TN
37204,"Oak Hill",TN
37215,"Oak Hill",TN
37220,"Oak Hill",TN
38372,Olivet,TN
37380,Orme,TN
37334,"Park City",TN
38388,"Parker's Crossroads",TN
38390,"Parker's Crossroads",TN
37601,"Pine Crest",TN
38017,Piperton,TN
38066,Piperton,TN
37738,"Pittman Center",TN
37876,"Pittman Center",TN
37721,Plainview,TN
37779,Plainview,TN
37397,"Powells Crossroads",TN
37343,"Red Bank",TN
37405,"Red Bank",TN
37415,"Red Bank",TN
